"project_id","title","description","operating_unit","budget","expense"
"00059394","Dinamización de Economias Locales","Dinamización de economías locales mediante el desarrollo y la reconstrucción de la infraestructura pública.","El Salvador","6305534.00","5747633.00"
"00058553","Enhancing National Capacity for Agricultural Growth.","To contribute to the agricultural transformation agenda through increased agricultural productivity and commercialization. The project focuses on creating a favourable policy environment and facilitating additional knowledge and investment in the sector.","Ethiopia","6216765.00","5839071.00"
"00050112","SIVAS ERZINCAN DEVELOPMENT PROJECT-2008","SIVAS ERZINCAN DEVELOPMENT PROJECT PHASE II","Turkey","6212336.00","6148408.00"
"00062206","GFATM Round 7 Phase 2 TB Grant in Zambia","Zambia Tuberculosis (TB) Program Stop TB Strategic Plan Implementation Update 2008 - 2012 - Improved access to first line and second line anti-TB drugs, TB diagnosis, and improve monitoring and evaluation capacity of the National TB Program (NTP)","Zambia","6168935.00","5385652.00"
"00032314","Support to UN Coordination","Support to UN Coordination -Support provided to United Nations and government recipients of UN MPTF funds.","Somalia","6146053.00","3624778.00"
"00051257","AECI 2008 in support of UNDP ART programme","ART – Territorial Partnerships for Implementing the SDGs at local level-global project implemented through Trust Fund for Innovative Partnerships","PB","6088141.00","1187251.00"
"00056743","Environment Global Programme 2009-2015","Environment and Energy Global Programme 2009-2014.  The capacity of developing countries is strengthened to manage the environment in a sustainable manner while ensuring adequate protection and empowerment of vulnerable groups.","Bureau Policy & Prog Support","6075387.00","3445715.00"
"00064555","Facilitating evidence base&open dialogue on post-2015 DA","Facilitating an evidence base and open dialogue on the post-2015 development agenda","Bureau Policy & Prog Support","6002866.00","1867501.00"
"00065319","Fortaleciendo al MICI","Fortaleciendo las Capacidades del Ministerio de Comercio e Industrias para la implementación de sus planes y estrategias","Panama","5992520.00","755112.00"
"00060645","Poverty Reduction and Environment Protection (PREP)","Livelihood and Economic Asset Development for Peace and Recovery in Somalia contributes to the CPD outcome ""Somali women and men benefit from increased sustainable livelihood opportunities and improved natural resources management.""","Somalia","5949803.00","5628921.00"
"00044201","DEPRIVED FAMILIES ECONOMIC EMPOWERMENT PROGRAMME DEEP","DEPRIVED fAMILIES ECONOMIC EMPOWERMENT PROGRAMME DEEP to empower and graduate the depressed & deprived Palestinian families (cronic & hard hit poor ) from being receipients of humanitarian assistance to providers of income.","Prog for Palestinian People","5864714.00","5440641.00"
"00038671","Security for Citizenship","To support the public politics of the federal govermment, fortifying the SUSP establishment with the federal beings and the civil society","Brazil","5825897.00","3701999.00"
"00065145","PROYECTO  DE APOYO A LA OBSERVACIÓN ELECTORAL 2012","Tiene como finalidad apoyar la consolidación de la credibilidad, legitimidad y transparencia en el desarrollo del proceso electoral federal 2012.","Mexico","5772550.00","5215029.00"
"00046927","Renforcement Etat de Droit en Haiti","Le projet vise a appuyer le renforcement de l'Etat de Droit en Haiti, la justice, la police et le systeme penitentiaire,","Haiti","5756028.00","4434427.00"
"00040729","Développement local","Ce projet vise à renforcer les capacités des acteurs locaux sur la chaîne PPBSE au niveau local.  il met un accent particulier sur la responsabilité des communautés afin de permettre une implication plus accrue au processus de développement local","Congo","5748738.00","5668228.00"
"00061024","Fortalecimiento del Instituto de Bienestar Magisterial","Fortalecimiento de las capacidades del Instituto Salvadoreño de Bienestar Magisterial para la mejora en atención a sus derecho habientes","El Salvador","5748436.00","5602008.00"
"00058614","ACCESS TO JUSTICE IN SOMALIA","The project will focus on provision of legal aid to the minority & vulnerable groups, training of lawyers and judges, rehabilitation/constructions of courts and prisons, address gender and human rights issues","Somalia","5667982.00","5492984.00"
"00031301","Telecomunicaciones Honduras","APOYO A LA GESTION, MODERNIZACION Y EXPANSION DE HONDUTEL","Honduras","5625864.00","3194797.00"
"00036993","BRA/03/034 - Revitalization CO National Supply","BRA/03/034 - Revitalization CO National Supply","Brazil","5620527.00","1764525.00"
"00065105","UNIVERSAL ACCESS TO HIV TREATMENT PHASE II","Ensure Universal Access of the Key Affected Populations in Belarus to HIV Prevention, Treatment and Care, Phase II","Belarus, Republic of","5605461.00","3500995.00"
"00062852","Lucha contra VIH en poblaciones vulnerables consolidado","Estrategia de lucha contra el VIH-SIDA en poblaciones vulnerables como coadyuvante a la reducción de la pobreza en El Salvador 2009 -2015 (Proyecto Consolidado)","El Salvador","5602416.00","4860874.00"
"00061139","Appui aux Elections de 2011","Appui aux Elections de 2011","Benin","5518005.00","5504271.00"
"00060857","Réduction Vulnérabilité Populations et infrastructures","Réduction de la vulnérabilité de populations et d'infrastructures dans le département du Sud d'Haiti et le long de la frontière d'Haiti avec la République Dominicaine","Haiti","5515833.00","3541621.00"
"00061270","JERUSALEM DEVELOPMENT - ISLAMIC DEVELOPMENT BANK","JERUSALEM DEVELOPMENT PROGRAMME IS TO DEVELOP THE CAPACITY OF JERUSALEM CIVIL SOCIETY ORGANIZATIONS, REHABILITATION OF HOUSES, ECONOMIC EMPOWERMENT, LAND PROTECTION, & SUPPORT TO SMALL BUSINESSES AND ENTERPRISES","Prog for Palestinian People","5480556.00","4442381.00"
"00061712","Por uma Agenda Nacional de Esporte - Plano Decenal de Esporte e Lazer","For a national sport agenda to contribute for a democratization and  universalization recreation","Brazil","5460295.00","61943.00"
"00061161","Dots TB Programme Single Stream of Funding","Consolidation and Expansion of the ‘Directly Observed Treatment, Short Term’ (DOTS) Program in Kyrgyzstan by Providing Access to Diagnostics and Treatment of Drug-Resistant Tuberculosis.","Kyrgyzstan","5458235.00","2387222.00"
"00061399","Strengthening Strategy Treatment Tuberculosis in Haiti","Strengthening & Improvement of Drectly Observed Treatment Short course (DOTS) Strategy in Haiti","Haiti","5445979.00","3759822.00"
"00060312","Unidades de Atencion Primaria","Fortalecimiento Institucional de la Dirección de Desarrollo y Fortalecimiento de los Servicios Regionales de Salud del Ministerio de Salud Pública","Dominican Republic","5429658.00","5084835.00"
"00041161","Fortalecimiento Secretaria Nacional Ciencia y Tecnologia","Fortalecimiento de los Procesos de Investigación, Educación e Innovación Tecnológica.","Panama","5422210.00","5422210.00"
"00065119","BRA/12/001-Promoção da Inovação para o Desenvolvimento Sustentável","The project goal is to set up the basis of PNUD and FINEP cooperation for capitation and to promote events","Brazil","5383151.00","2685647.00"
"00058996","Lugar de la Memoria","Apoyo a la Comisión de Alto Nivel para la gestión e implementación del Lugar de la Memoria","Peru","5376888.00","5376888.00"
"00057222","BRA/09/008 -Capacity Support for South-South Cooperation","The purpose of this project is to provide programmatic and operational framework for widening UNDP support to the Government of Brazil cooperation activities in the SSC.","Brazil","5296171.00","3744664.00"
"00046620","APOYO AL FONDO FIDUCIARIO ESPAÑA - PNUD ""HACIA UN DESARROLLO INTEGRADO E INCLUYENTE""","APOYO AL FONDO FIDUCIARIO ESPAÑA - PNUD ""HACIA UN DESARROLLO INTEGRADO E INCLUYENTE"". Se provee apoyo técnico y adminstrativo y apoyo al trabajo regional de la Iniciativa, en dos areas: 1) disminución pobreza e inequidad, 2)fortaleci. gob. dem.","Reg Bur Latin Amer & Carib","5202223.00","4235555.00"
"00051402","Somali Institutional Development Project","Developing key central government and public institutions so that they can administer and manage core government functions more effectively which in turn will lead to more effective and efficient service delivery to the Somali people.","Somalia","5145671.00","4662744.00"
"00060930","MULTIDRUG-RESISTANT TUBERCULOSIS IN BELARUS","STRENGTHENING THE SUPPORT TO VULNERABLE GROUPS AND POPULATION AT LARGE UNDER THE NATIONAL TB CONTROL STRATEGY OF BELARUS AND EXPANDING THE ACCESS TO QUALITY DIAGNOSIS AND TREATMENT OF DRUG-RESISTANT TUBERCULOSIS","Belarus, Republic of","5134878.00","6739150.00"
"00060959","Clearing for Results II","National structures and mechanisms ensure demining resources are effectively allocated promoting the release of land for productive use by the poor","Cambodia","5118635.00","5020419.00"
"00050130","Fortalacimiento de la CONANP","Fortalecimiento de la Comisión Nacional de Áreas Naturales Protegidas mediante mecanismos de innovación y mejora continua","Mexico","5098039.00","4618217.00"
"00060467","People-Centered Development Project - Phase II (PCDP 2)","People-centered Development Project - Phase II: Support local government institution, civil society organization, and communities in Papua.","Indonesia","5028024.00","2347196.00"
"00037750","Transition and Early Recovery","Assist war and/or drought affected populations to secure basic livelihoods through support to agriculture, shelter, water & sanitation, Environmental Protection, Rehabilitation and Development, strengthening the capacity of implementing partners.","Eritrea","4950247.00","5119820.00"
"00047872","Support to the Office of the Quartet Representative","Providing Operational and Logistical Support to the Office of the Quartet Representative – OQR Team – Office of Mr. Tony Blair- and staff based in Jerusalem","Prog for Palestinian People","4943240.00","4235450.00"
