"project_id","title","description","operating_unit","budget","expense"
"00097461","Primeros Años, Acompañando la crianza, Apoyo al Plan Nacional de Primera Infancia","Primeros Años, Acompañando la crianza, Apoyo al Plan Nacional de Primera Infancia","Argentina","7191102.00","3116788.00"
"00085200","Hydro chlorofluorocarbons phase out management plan (HPMP)","The hydro chlorofluorocarbons phase out management plan (HPMP) - Phase II will enable India to achieve compliance with Montreal Protocol","India","7134670.00","2377212.00"
"00127222","CSMT Engagement Facility","This project aims to enable the Crisis Bureau and, more broadly, the Global Policy Network to provide integrated, coherent and timely support to the Country Offices especially in crisis-setting. The project is managed by the CSMT.","Crisis Response Unit","7133904.00","909445.00"
"00118420","Disaster Risk Resilience Prog","This programme aims to achieve the following: Strengthened capacity disaster risk and resilience governance, improved delivery of risk reduction and early recovery services; improved capacity for planning, monitoring & evaluation of the DRM sector.","Malawi","7080848.00","4332848.00"
"00114992","GF Health System Strengthening","Global Fund: to strengthen the national health system by reinforcing the medical supply chain system management and enhancing the MDR-TB treatment outcome","Mozambique","7075932.00","3261763.00"
"00090371","Consolidación del modelo de atención por niveles de complejidad de Santiago del Estero","Consolidación del modelo de atención por niveles de complejidad de Santiago del Estero","Argentina","7046673.00","4806636.00"
"00069288","Apoyo Programa Nacional de Protección de Bosques Nativos","El Gobierno Argentino busca fortalecer las capacidades de la Autoridad Nacional de Aplicación de la Ley de Presupuestos Mínimos de Protección de los Bosques Nativos N° 26.331 a fin de cumplir con las misiones y funciones que la misma le asigna.","Argentina","7035860.00","410913.00"
"00115587","Security Sector Governance","Supporting institutions to improve Peace, Security, Justice, the Rule of Law and safety of Somalis","Somalia","7009931.00","3419570.00"
"00098460","Funding Facility for Economic Reform-Kurdistan","The Funding Facility for Economic Reform (FFER) is intended to support Kurdistan Regional Government (KRG) in ensuring implementation of reform.","Iraq","6770162.00","290540.00"
"00095469","Climate resilience in Agriculture","Strengthening climate resilience of agricultural livelihoods in agro-ecological zones I & II","Zambia","6688911.00","1520365.00"
"00088154","Renforcement des capacités nationales pour une mise œuvre effective du Cadre de Coopération du PNUD au Mali pour la période 2015-2019","Renforcement des capacités nationales pour une mise en œuvre effective du Cadre de Coopération du PNUD au Mali  pour la période 2015-2019","Mali","6663953.00","976527.00"
"00057445","Integrated Water Management","The Project will strengthen the resilience of vulnerable smallholder farmers in the country’s Dry Zone, particularly women, who are facing increasing risks of rising temperatures, erratic rainfall, and extreme events attributable to climate change.","Sri Lanka","6599394.00","2894193.00"
"00109805","Health procurement 2019-2020","Sustaining quality health services for the people of Turkmenistan through procurement of medical products for the Ministry of Health and Medical Industry of Turkmenistan","Turkmenistan","6589722.00","3371231.00"
"00109527","Sostenibilidad de la Respuesta al VIH en Cuba","Sostenibilidad de la Respuesta al VIH en la Republica de Cuba-
Programas de prevención para poblaciones clave, satención y tratamiento de Personas que Viven con VIH y actividades para fortalecer la sostenibilidad del sistema de salud.","Cuba","6542541.00","2652533.00"
"00042831","construct 300 housing units in Rafah","Construction of 302 residential units for 302 families in Rafah city.
For the SFD Project, it aims to repair 12,357 affected houses, 3 non-refugee schools, reconstruction 837  houses and six sport clubs and a cultural centre","Prog for Palestinian People","6514001.00","5102376.00"
"00089167","Township Democratic Local Governance Project","Township Democratic Local Governance project (TDLG) addresses the institutional challenges in local governance structures, emphasizing participatory annual planning and discretionary funding at the township level.","Myanmar","6488859.00","3964664.00"
"00106770","Enhanced Rural Resilience in Yemen II","The Supporting Resilient Livelihoods and Food Security in Yemen Joint Programme (ERRY II), aims to contribute to reduce vulnerability and strengthen resilience of crisis-affected communities.","Yemen","6449942.00","3420205.00"
"00082654","Valorisation durable des ksour et kasbah - PVD2K","Programme d’accompagnement pour la valorisation durable des ksour et kasbah du Maroc (PVD2K)","Morocco","6340568.00","5074649.00"
"00040048","Prevention & control of HIV/AIDS, Malaria, TB in IR Iran","The prevention and control of HIV/AIDS, Malaria and Tuberculosis in I. R. Iran through public, civil society and private partnership - Global Funds for AIDS, Tuberculosis and Malaria (GFATM)","Iran, Islamic Republic of","6261612.00","2038923.00"
"00104456","Support to Effective & Responsive Institutions (SERIP)","This project aims to strengthen the effectiveness of state executive and legislative institutions in understanding the needs and aspirations of the Myanmar people.","Myanmar","6260514.00","3012097.00"
"00102496","Ensuring climate resilient water Comoros -PIMS-5740-GCF","Strengthening Comoros capacity to secure a sustainable and climate resilient water supply system.","Comoros","6256107.00","1440089.00"
"00115998","Recovery and Resilience","Six thousand young people will benefit from vocational, entrepreneurship, market-linked and soft skills training, provision of small and micro enterprise start-up kits.","South Sudan, Republic of","6230874.00","5009782.00"
"00111561","Ethiopia Engagement Facility","The Engagement Facility contributes to upstream policy results, strategic studies, high level special events and innovations","Ethiopia","6193923.00","451927.00"
"00069985","ICT for Comprehensive Community Development","Utilizing the developed resources, the gained experience and the learnt lessons the new ICT-TF project “ICT for Comprehensive Community Development (ICT4CCD)” will strengthen the impacts of the comprehensive development on citizens’ lives using ICTs.","Egypt","6163403.00","239875.00"
"00124739","SIDA UNDP Strategic Collaboration on Env and CC","SIDA UNDP Strategic Collaboration on Env and CC","Bureau Policy & Prog Support","6132492.00","1409290.00"
"00106462","Strengthen the national health procurement system of Angola","The project aims to strengthen the national HIV procurement and supply management system by ensuring adequate and uninterrupted coverage of Government-funded HIV products, using UNDP procurement services.","Angola","6100792.00","3632339.00"
"00081886","Support Oversight of the Regional Programme for Africa","This project has been developed to facilitate a robust roll out and strengthened oversight of the Regional Programme for Africa Document (RPD) 2018-2021","Regional Center - Addis Ababa","6089308.00","3061413.00"
"00083709","Apoyo al Programa de Reformas del MINGOB","Asistencia técnica y administrativa al Ministerio de Gobierno para el fortalecimiento de la democracia y el Estado de derecho, consignadas en el Plan de Gobierno electoral y el Plan Estratégico de Gobierno.","Panama","6046462.00","1356698.00"
"00128558","Catalytic Support to MOIA Project (CSM)","This Project supports the general approach through key interventions through catalytic interventions to support reform within the MOIA and Afghan National Police (ANP). (1) PERS (2) Policewomen’s Training SIVAS (3) DM Support Construction","Afghanistan","5963328.00","44724.00"
"00092241","INSTITUTIONAL EFFECTIVENESS PROGRAMME","Programme will  focus on  i)  public sector policies & legal/regulatory frameworks for effective public sector management;  ii) institutional transparency, accountability iii) Non-state Actor engagement  to demand for accountability &transparency.","Uganda","5922507.00","2452227.00"
"00103024","Governance and Democratic Participation Programme","This is a five-year, multi-stakeholder programme that aims to support the country sustain efforts towards strengthening institutional capacities and frameworks for strengthening good governance and deepening democratic participation.","Ethiopia","5857689.00","2146836.00"
"00125289","Stabilisation Lac Tchad - Niger","Ce projet décrit le Guichet du Niger de la Facilité régionale de stabilisation de la région du Lac Tchad dont l'objectif est de soutenir les interventions de stabilisation dans la région de Diffa (départments de Diffa, Bosso, Mainé Soroa et N'Guigmi)","Niger","5853768.00","2205968.00"
"00124498","Appui aux Elections en CI","Projet d’Appui aux Élections en CI. Les actions proposées par le projet ont pour finalité de permettre une conduite efficace, efficiente et pérenne d’un processus électoral libre, transparent, crédible et inclusif.","Côte d’Ivoire","5851640.00","3686765.00"
"00122363","2KEN DEVOLUTION JOINT PROJECT","The project aims to strengthen Kenya’s devolution process in order to improve service delivery at the county level while bringing governance closer to the people","Kenya","5838931.00","2792625.00"
"00087773","Sudan Stablization & Reintegration Programme","As follow-up to Sudan DDR Programme, this multi sector programme is developed to achieve peace and stability through community security, stabilization and reintegration, in the transitional areas.","Sudan, Republic of the","5830897.00","3758866.00"
