"project_id","title","description","operating_unit","budget","expense"
"00058616","DDR/ARMED VIOLENCE REDUCTION PROJECT IN SOMALIA","Renamed The Community Security Project, it supports the Somali government authorities in the development and implementation of key National Peacebuilding and Community Security Policies and the development of alternative sentencing guidelines.","Somalia","6153153.00","5208991.00"
"00071929","Malawi Electoral Cycle Support 2013-2016","Support the Malawian Electoral Commission (MEC) to sustainably deliver free, fair and credible election processes that reflect the will of the people in Malawi.","Malawi","5975984.00","1038821.00"
"00057476","Regional Development Programme","Assisting the country on all levels, to improve strategic planning and implement priority actions for rural development, employment, and delivery of services to citizens.","Bosnia and Herzegovina","5951970.00","5741335.00"
"00072461","UNIVERSAL ACCESS TO HIV TREATMENT CONSOLIDATED","Ensure Universal Access of the Key Affected Populations in Belarus to HIV Prevention, Treatment and Care, Consolidated Grant BLR-H-UNDP","Belarus, Republic of","5924242.00","3227408.00"
"00065799","Supporting Lebanese Hosting Communities","Support to economic recovery, community security and social cohesion in Lebanese communities affected by the Syrian Crisis","Lebanon","5867970.00","3545814.00"
"00060760","Institutional Development Support to IHEC","Institutional Development Support to the Independent High Electoral Commission (IHEC)","Iraq","5867749.00","4288514.00"
"00037289","Umbrella Programme for Tourism","Umbrella Programme to Support the Saudi Tourism and Antiquities Commission in promotion of the sector’s contribution to economy","Saudi Arabia","5840000.00","5497964.00"
"00061024","Fortalecimiento del Instituto de Bienestar Magisterial","Fortalecimiento de las capacidades del Instituto Salvadoreño de Bienestar Magisterial para la mejora en atención a sus derecho habientes","El Salvador","5746811.00","3166268.00"
"00060645","Poverty Reduction and Environment Protection (PREP)","Livelihood and Economic Asset Development for Peace and Recovery in Somalia contributes to the CPD outcome ""Somali women and men benefit from increased sustainable livelihood opportunities and improved natural resources management.""","Somalia","5689820.00","4221614.00"
"00061270","JERUSALEM DEVELOPMENT - ISLAMIC DEVELOPMENT BANK","JERUSALEM DEVELOPMENT PROGRAMME IS TO DEVELOP THE CAPACITY OF JERUSALEM CIVIL SOCIETY ORGANIZATIONS, REHABILITATION OF HOUSES, ECONOMIC EMPOWERMENT, LAND PROTECTION, & SUPPORT TO SMALL BUSINESSES AND ENTERPRISES","Prog for Palestinian People","5687156.00","5512543.00"
"00045159","National response to HIV/AIDS and Tuberculosis in BIH","Coordinated National Response to HIV/AIDS &-Tuberculosis in War-torn and Highly Stigmatized Settings","Bosnia and Herzegovina","5620157.00","5377050.00"
"00058614","ACCESS TO JUSTICE IN SOMALIA","The project will focus on provision of legal aid to the minority & vulnerable groups, training of lawyers and judges, rehabilitation/constructions of courts and prisons, address gender and human rights issues","Somalia","5602854.00","5148551.00"
"00051000","Pacific Adaptation to Climate Change (PACC) Full Size","Pacific Adaptation to Climate Change (PACC) Full Size project aims to significantly improve the effectiveness of the response to climate change in the Pacific Island Countries","Samoa","5586482.00","5231326.00"
"00064390","4.3. Support to Access to Justice and Rule of Law","Institutional and technical support to the justice sector to facilitate provision of equitable access to justice, and promote the law and order through accountable and transparent formal and informal institutions.","South Sudan, Republic of","5502259.00","8353771.00"
"00047321","Support to National TB and HIV/AIDS control Programs","Enhanced Capacity of Government of Iraq  to address TB and HIV/AIDS including the delivery and usage of GFATM resources","Iraq","5486992.00","4592260.00"
"00040729","Développement local","Ce projet vise à renforcer les capacités des acteurs locaux sur la chaîne PPBSE au niveau local.  il met un accent particulier sur la responsabilité des communautés afin de permettre une implication plus accrue au processus de développement local","Congo","5477733.00","5476357.00"
"00050130","Fortalacimiento de la CONANP","Fortalecimiento de la Comisión Nacional de Áreas Naturales Protegidas mediante mecanismos de innovación y mejora continua","Mexico","5470790.00","4218425.00"
"00074638","Global Health Innovative Tech Research and Development","Global Health Innovative Technology Research and Development - Accelerating access and delivery of new health technologies for tuberculosis, malaria and neglected tropical diseases: supporting countries to achieve universal health coverage.","Bureau Policy & Prog Support","5460000.00","4369734.00"
"00061399","Strengthening Strategy Treatment Tuberculosis in Haiti","Strengthening & Improvement of Drectly Observed Treatment Short course (DOTS) Strategy in Haiti","Haiti","5447593.00","5013327.00"
"00061043","Consolidating Peace Process","The project was designed to consolidate the peace infrastructure process and establish the foundations for a peaceful and successful political transition in Kenya from 2010 to 2013","Kenya","5401652.00","5521194.00"
"00064179","1.3 Support to Planning and Public Financial Management.","Support the government implement a poverty-sensitive development policy agenda by building its capacity for evidence based planning, budgeting, program execution, and resource mobilization.","South Sudan, Republic of","5382436.00","4832514.00"
"00071718","HCFC Phase-out management plan (HPMP) Stage-I for India","Supporting Hydro Chloro Fluoro Carbon (HCFC) Phase-out management plan (HPMP) Stage-I","India","5350000.00","5193130.00"
"00050112","SIVAS ERZINCAN DEVELOPMENT PROJECT-2008","SIVAS ERZINCAN DEVELOPMENT PROJECT PHASE II","Turkey","5337754.00","5273028.00"
"00037606","BRA/04/046 - Fortalecimento institucional para a avaliaç","BRA/04/046 - Fortalecimento institucional para a avaliação e gestão da informação do Ministério do Desenvolvimento Social","Brazil","5312444.00","699717.00"
"00061320","Comprehensive Disaster Risk Management Programme","The Comprehensive Disaster Risk Management Programme (CDRMP) has been formulated as part of the Strategic Partnership Framework signed between the BCPR and UNDP. The project is aligned with UNDP Strategic Plan Outcome 5 & UNDAF Outcome 7.","Nepal","5232638.00","3871836.00"
"00065319","Fortaleciendo al MICI","Fortaleciendo las Capacidades del Ministerio de Comercio e Industrias para la implementación de sus planes y estrategias","Panama","5195725.00","3440068.00"
"00058288","Police Reform Programme II","Police Reform Programme II project's is being developed for improving the efficiency and effectiveness of the Bangladesh Policy by supporting key areas of access to justice, including crime prevention","Bangladesh","5178241.00","4973950.00"
"00063524","National Energy Efficiency Programme -  Phase 2","The second phase of a capacity development programme for the new Saudi Energy Efficiency Centre to develop Energy Efficiency Policy and Regulations","Saudi Arabia","5172171.00","5051455.00"
"00063149","PROMOCIÓN Y PROTECCIÓN DERECHOS HUMANOS","Formular e implementar politicas publicas para la atención, promoción, protección y garantía de los derechos humanos y la aplicación del DIH.","Colombia","5047108.00","4338169.00"
"00058553","Enhancing National Capacity for Agricultural Growth.","To contribute to the agricultural transformation agenda through increased agricultural productivity and commercialization. The project focuses on creating a favourable policy environment and facilitating additional knowledge and investment in the sector.","Ethiopia","5038626.00","5108112.00"
"00043754","Mussaiab Power Station Stage II","Mussaiab Power Station Stage II/ Rehabilitation of  Mussayab Thermal Power Station - Unit-1 / Stage-2","Iraq","5024000.00","4936750.00"
"00060484","2DA ETAPA CONSTRUYE T  APOYO A JOVENES DE EMS","Segunda etapa Apoyo a los y las jóvenes del nivel medio superior para el desarrollo de su proyecto de vida y la Prevención de riesgos","Mexico","5023360.00","4691826.00"
"00045358","Alternatives to DDT in Production of Antifouling Paint","The project aims to eliminate the use of DDT as an additive in the production of anti-fouling paint, which includes regulatory banning of DDT as pint additive and development of sustainable alternative technology for the shipping and fishing industries.","China","4975099.00","4723095.00"
"00057442","Respuesta Nacional VIH/sida","Avance hacia la sostenibilidad de la Respuesta Nacional para la Prevención y Atención del VIH/SIDA en la República de Cuba","Cuba","4957826.00","5303695.00"
"00051257","AECI 2008 in support of UNDP ART programme","ART – Territorial Partnerships for Implementing the SDGs at local level-global project implemented through Trust Fund for Innovative Partnerships","PB","4920169.00","907731.00"
"00045267","Gestión de Insumos Médicos en Neuquén","Mejora integral en la gestión de la tecnología biomédica del Sistema de Salud Pública de Neuquén, orientada a la búsqueda de equidad.","Argentina","4918894.00","2335955.00"
"00069435","Community Resilience & Dev. Prog. for Area C & EJRM","The programme will assist the Palestinian Authority to plan, channel resources and implement actions for Area C and East Jerusalem to strengthen resilience and local development.","Prog for Palestinian People","4915715.00","2641173.00"
"00051109","PAUVRETE: COMPOSANTE RELEVEMENT COMMUNAUTAIRE","Dans le cadre du  Programme de Lutte contre la pauvreté en RDC, la composante Relèvement communautaire vise à relancer les économies locales, à le revitaliser et à promouvoir la cohésion sociale.","Democratic Republic of Congo","4907920.00","3604610.00"
"00033363","Joint  UNDP-DPA Programme on Conflict Prevention","Joint UNDP -DPA Programme on Building National Capacities for Conflict Prevention","BCPR","4905334.00","3774937.00"
"00068012","Justice and Human Rights in Afghanistan Phase II","The Justice and Human Rights in Afghanistan project will improve effectiveness of the justice system and increase trust in state justice and citizen security institutions.","Afghanistan","4893044.00","3999705.00"
